Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
1.4065e-01,0.0318469
1.4068e-01,0.0308687
1.4071e-01,0.0299969
1.4074e-01,0.03035
1.4078e-01,0.03105
1.4081e-01,0.0324094
1.4084e-01,0.0325969
1.4087e-01,0.0329594
1.4090e-01,0.0347906
1.4094e-01,0.0344656
1.4097e-01,0.0331281
1.4100e-01,0.0336344
1.4103e-01,0.0330875
1.4106e-01,0.0322219
1.4110e-01,0.0323406
1.4113e-01,0.0312531
1.4116e-01,0.034175
1.4119e-01,0.0342844
1.4122e-01,0.0340125
1.4126e-01,0.0340312
1.4129e-01,0.035575
1.4132e-01,0.0351969
1.4135e-01,0.0354906
1.4138e-01,0.0353156
1.4142e-01,0.0350906
1.4145e-01,0.0352187
1.4148e-01,0.0372844
1.4151e-01,0.0399281
1.4154e-01,0.0401656
1.4158e-01,0.0381094
1.4161e-01,0.0388437
1.4164e-01,0.0400312
1.4167e-01,0.0429219
1.4170e-01,0.0415625
1.4174e-01,0.0419906
1.4177e-01,0.0433562
1.4180e-01,0.0448062
1.4183e-01,0.0451406
1.4186e-01,0.0454094
1.4190e-01,0.0457375
1.4193e-01,0.0449094
1.4196e-01,0.0439906
1.4199e-01,0.0448094
1.4202e-01,0.0422125
1.4206e-01,0.043675
1.4209e-01,0.0456812
1.4212e-01,0.0461844
1.4215e-01,0.0443469
1.4218e-01,0.0437094
1.4222e-01,0.0436656
1.4225e-01,0.0427312
1.4228e-01,0.0401906
1.4231e-01,0.0380531
1.4234e-01,0.0366781
1.4238e-01,0.0355937
1.4241e-01,0.0344531
1.4244e-01,0.0342687
1.4247e-01,0.0329937
1.4250e-01,0.0336219
1.4254e-01,0.0325125
1.4257e-01,0.0326812
1.4260e-01,0.0318406
1.4263e-01,0.0297594
1.4266e-01,0.0286281
1.4270e-01,0.0275375
1.4273e-01,0.0282375
1.4276e-01,0.0275312
1.4279e-01,0.0281406
1.4282e-01,0.0269719
1.4286e-01,0.0275125
1.4289e-01,0.0265937
1.4292e-01,0.0268031
1.4295e-01,0.0270406
1.4298e-01,0.0261219
1.4302e-01,0.0266906
1.4305e-01,0.02705
1.4308e-01,0.0259344
1.4311e-01,0.0257406
1.4314e-01,0.0257406
1.4318e-01,0.0255937
1.4321e-01,0.0248531
1.4324e-01,0.024125
1.4327e-01,0.0243594
1.4330e-01,0.0254281
1.4334e-01,0.0250375
1.4337e-01,0.0247437
1.4340e-01,0.0256312
1.4343e-01,0.02665
1.4346e-01,0.0257875
1.4350e-01,0.0249969
1.4353e-01,0.0263469
1.4356e-01,0.0263062
1.4359e-01,0.0267062
1.4362e-01,0.0259625
1.4366e-01,0.0268437
1.4369e-01,0.0274781
1.4372e-01,0.0264
1.4375e-01,0.0258656
1.4378e-01,0.0256625
1.4382e-01,0.0260562
1.4385e-01,0.0268875
1.4388e-01,0.0271781
1.4391e-01,0.0262781
1.4394e-01,0.0264625
1.4398e-01,0.0266719
1.4401e-01,0.0262625
1.4404e-01,0.0265312
1.4407e-01,0.0264187
1.4410e-01,0.0279937
1.4414e-01,0.0270406
1.4417e-01,0.0272062
1.4420e-01,0.0263656
1.4423e-01,0.0249625
1.4426e-01,0.0265719
1.4430e-01,0.0262687
1.4433e-01,0.0258906
1.4436e-01,0.0267812
1.4439e-01,0.0263906
1.4442e-01,0.0267531
1.4446e-01,0.0270406
1.4449e-01,0.0270094
1.4452e-01,0.0280281
1.4455e-01,0.0286469
1.4458e-01,0.0270844
1.4462e-01,0.0266094
1.4465e-01,0.0276375
1.4468e-01,0.0291594
1.4471e-01,0.0283437
1.4474e-01,0.0282219
1.4478e-01,0.0277437
1.4481e-01,0.0269
1.4484e-01,0.0283062
1.4487e-01,0.0291812
1.4490e-01,0.0283687
1.4494e-01,0.0281187
1.4497e-01,0.0264094
1.4500e-01,0.0280094
1.4503e-01,0.0270812
1.4506e-01,0.0271219
1.4510e-01,0.0261937
1.4513e-01,0.0269281
1.4516e-01,0.0269031
1.4519e-01,0.0283875
1.4522e-01,0.0282594
1.4526e-01,0.0284156
1.4529e-01,0.0283375
1.4532e-01,0.0288844
1.4535e-01,0.0287812
1.4538e-01,0.0284031
1.4542e-01,0.0290906
1.4545e-01,0.0285562
1.4548e-01,0.029425
1.4551e-01,0.0277531
1.4554e-01,0.0282094
1.4558e-01,0.0280406
1.4561e-01,0.0276219
1.4564e-01,0.0291344
1.4567e-01,0.0297687
1.4570e-01,0.0290219
1.4574e-01,0.0286469
1.4577e-01,0.0286031
1.4580e-01,0.0289062
1.4583e-01,0.0283625
1.4586e-01,0.02825
1.4590e-01,0.028425
1.4593e-01,0.0302312
1.4596e-01,0.028175
1.4599e-01,0.0286406
1.4602e-01,0.0286625
1.4606e-01,0.0300687
1.4609e-01,0.0286531
1.4612e-01,0.0306625
1.4615e-01,0.0307906
1.4618e-01,0.03025
1.4622e-01,0.0295937
1.4625e-01,0.0298687
1.4628e-01,0.030275
1.4631e-01,0.0301031
1.4634e-01,0.0308875
1.4638e-01,0.0312656
1.4641e-01,0.0323687
1.4644e-01,0.0315281
1.4647e-01,0.0309531
1.4650e-01,0.0312406
1.4654e-01,0.0311969
1.4657e-01,0.0321156
1.4660e-01,0.0324906
1.4663e-01,0.0329094
1.4666e-01,0.033525
1.4670e-01,0.0338687
1.4673e-01,0.0352281
1.4676e-01,0.0365594
1.4679e-01,0.0369687
1.4682e-01,0.0373719
1.4686e-01,0.0369594
1.4689e-01,0.037
1.4692e-01,0.0376
1.4695e-01,0.0386469
1.4698e-01,0.0380125
1.4702e-01,0.0384437
1.4705e-01,0.0391344
1.4708e-01,0.0385562
1.4711e-01,0.04005
1.4714e-01,0.0396125
1.4718e-01,0.0388687
1.4721e-01,0.0386562
1.4724e-01,0.0394687
1.4727e-01,0.042175
1.4730e-01,0.0435219
1.4734e-01,0.0432531
1.4737e-01,0.0424187
1.4740e-01,0.0431062
1.4743e-01,0.0427875
1.4746e-01,0.0432406
1.4750e-01,0.0450781
1.4753e-01,0.0448031
1.4756e-01,0.0443906
1.4759e-01,0.0441781
1.4762e-01,0.0453687
1.4766e-01,0.0431937
1.4769e-01,0.0419219
1.4772e-01,0.0416406
1.4775e-01,0.0405281
1.4778e-01,0.0410562
1.4782e-01,0.0413406
1.4785e-01,0.0406531
1.4788e-01,0.0379937
1.4791e-01,0.0364
1.4794e-01,0.03565
1.4798e-01,0.0328406
1.4801e-01,0.0324875
1.4804e-01,0.0329656
1.4807e-01,0.0320719
1.4810e-01,0.0303094
1.4814e-01,0.0295937
1.4817e-01,0.0303094
1.4820e-01,0.0291531
1.4823e-01,0.0290344
1.4826e-01,0.0283
1.4830e-01,0.0272781
1.4833e-01,0.0264437
1.4836e-01,0.0267781
1.4839e-01,0.026
1.4842e-01,0.0264437
1.4846e-01,0.0255719
1.4849e-01,0.026675
1.4852e-01,0.0260156
1.4855e-01,0.025775
1.4858e-01,0.0243562
1.4862e-01,0.0244562
1.4865e-01,0.0244906
1.4868e-01,0.0256719
1.4871e-01,0.0256531
1.4874e-01,0.0246906
1.4878e-01,0.0243969
1.4881e-01,0.0247719
1.4884e-01,0.0249812
1.4887e-01,0.0243719
1.4890e-01,0.0242187
1.4894e-01,0.0243312
1.4897e-01,0.0239469
1.4900e-01,0.0237437
1.4903e-01,0.0239875
1.4906e-01,0.0235844
1.4910e-01,0.0253781
