Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH1
1.4946e-01,0.0664062
1.4949e-01,0.066375
1.4952e-01,0.0580312
1.4955e-01,0.0554062
1.4958e-01,0.053375
1.4962e-01,0.054125
1.4965e-01,0.0520312
1.4968e-01,0.0506562
1.4971e-01,0.049125
1.4974e-01,0.04725
1.4978e-01,0.0476562
1.4981e-01,0.0471562
1.4984e-01,0.0456562
1.4987e-01,0.0432812
1.4990e-01,0.0449687
1.4994e-01,0.0445312
1.4997e-01,0.0447187
1.5000e-01,0.0445937
1.5003e-01,0.0443125
1.5006e-01,0.0450625
1.5010e-01,0.0420937
1.5013e-01,0.0449375
1.5016e-01,0.0424062
1.5019e-01,0.0420625
1.5022e-01,0.0442812
1.5026e-01,0.0468125
1.5029e-01,0.046625
1.5032e-01,0.0460312
1.5035e-01,0.045125
1.5038e-01,0.042375
1.5042e-01,0.04425
1.5045e-01,0.0442812
1.5048e-01,0.0458437
1.5051e-01,0.04475
1.5054e-01,0.0436875
1.5058e-01,0.0455625
1.5061e-01,0.0450312
1.5064e-01,0.0456875
1.5067e-01,0.0438125
1.5070e-01,0.0449375
1.5074e-01,0.0436562
1.5077e-01,0.0439062
1.5080e-01,0.043125
1.5083e-01,0.0428125
1.5086e-01,0.044125
1.5090e-01,0.0454375
1.5093e-01,0.0441875
1.5096e-01,0.0465
1.5099e-01,0.0461875
1.5102e-01,0.0509062
1.5106e-01,0.0497812
1.5109e-01,0.048625
1.5112e-01,0.047625
1.5115e-01,0.0464687
1.5118e-01,0.0516875
1.5122e-01,0.0521875
1.5125e-01,0.0525937
1.5128e-01,0.0542812
1.5131e-01,0.0503125
1.5134e-01,0.0462812
1.5138e-01,0.0473125
1.5141e-01,0.045375
1.5144e-01,0.0449062
1.5147e-01,0.0432812
1.5150e-01,0.0419687
1.5154e-01,0.0432187
1.5157e-01,0.04125
1.5160e-01,0.0394375
1.5163e-01,0.0404687
1.5166e-01,0.042375
1.5170e-01,0.0411562
1.5173e-01,0.0415937
1.5176e-01,0.041
1.5179e-01,0.0384375
1.5182e-01,0.0389062
1.5186e-01,0.0386562
1.5189e-01,0.0374687
1.5192e-01,0.0360312
1.5195e-01,0.0360625
1.5198e-01,0.0358437
1.5202e-01,0.03975
1.5205e-01,0.0375
1.5208e-01,0.038125
1.5211e-01,0.0395625
1.5214e-01,0.0383125
1.5218e-01,0.0379687
1.5221e-01,0.0394062
1.5224e-01,0.0403437
1.5227e-01,0.0404687
1.5230e-01,0.0378125
1.5234e-01,0.0407812
1.5237e-01,0.0430937
1.5240e-01,0.0425937
1.5243e-01,0.0408125
1.5246e-01,0.039
1.5250e-01,0.03875
1.5253e-01,0.04025
1.5256e-01,0.0409375
1.5259e-01,0.039875
1.5262e-01,0.03975
1.5266e-01,0.0399375
1.5269e-01,0.0405
1.5272e-01,0.0385312
1.5275e-01,0.0400312
1.5278e-01,0.0404375
1.5282e-01,0.0403437
1.5285e-01,0.0408437
1.5288e-01,0.0394062
1.5291e-01,0.0384062
1.5294e-01,0.04125
1.5298e-01,0.0425312
1.5301e-01,0.04275
1.5304e-01,0.0428437
1.5307e-01,0.04575
1.5310e-01,0.0464375
1.5314e-01,0.04425
1.5317e-01,0.0416875
1.5320e-01,0.0426562
1.5323e-01,0.04225
1.5326e-01,0.0401875
1.5330e-01,0.0422812
1.5333e-01,0.0402812
1.5336e-01,0.0445312
1.5339e-01,0.04525
1.5342e-01,0.0466562
1.5346e-01,0.0459687
1.5349e-01,0.0475
1.5352e-01,0.0493125
1.5355e-01,0.0477812
1.5358e-01,0.0462187
1.5362e-01,0.0423437
1.5365e-01,0.0420625
1.5368e-01,0.0410937
1.5371e-01,0.0385937
1.5374e-01,0.0410937
1.5378e-01,0.0428125
1.5381e-01,0.041375
1.5384e-01,0.037125
1.5387e-01,0.0372812
1.5390e-01,0.0380937
1.5394e-01,0.0403125
1.5397e-01,0.0382187
1.5400e-01,0.0360625
1.5403e-01,0.0380625
1.5406e-01,0.0385
1.5410e-01,0.034625
1.5413e-01,0.0395312
1.5416e-01,0.0391875
1.5419e-01,0.0379375
1.5422e-01,0.0378125
1.5426e-01,0.0378437
1.5429e-01,0.0396875
1.5432e-01,0.0404687
1.5435e-01,0.0383437
1.5438e-01,0.0407187
1.5442e-01,0.04175
1.5445e-01,0.0409687
1.5448e-01,0.0400625
1.5451e-01,0.0385625
1.5454e-01,0.0383437
1.5458e-01,0.0401875
1.5461e-01,0.043125
1.5464e-01,0.0411562
1.5467e-01,0.0407812
1.5470e-01,0.0412812
1.5474e-01,0.04175
1.5477e-01,0.0399062
1.5480e-01,0.0425937
1.5483e-01,0.0415625
1.5486e-01,0.0407812
1.5490e-01,0.0409062
1.5493e-01,0.0386875
1.5496e-01,0.0407187
1.5499e-01,0.0414687
1.5502e-01,0.0424375
1.5506e-01,0.0388437
1.5509e-01,0.044875
1.5512e-01,0.0437187
1.5515e-01,0.03925
1.5518e-01,0.0367812
1.5522e-01,0.036125
1.5525e-01,0.037375
1.5528e-01,0.038375
1.5531e-01,0.0422812
1.5534e-01,0.0428125
1.5538e-01,0.0417187
1.5541e-01,0.0400625
1.5544e-01,0.0400937
1.5547e-01,0.0370625
1.5550e-01,0.0375625
1.5554e-01,0.0406562
1.5557e-01,0.0389375
1.5560e-01,0.0406875
1.5563e-01,0.0389062
1.5566e-01,0.0374062
1.5570e-01,0.0390937
1.5573e-01,0.0390937
1.5576e-01,0.0384687
1.5579e-01,0.0385
1.5582e-01,0.0386562
1.5586e-01,0.0366562
1.5589e-01,0.03775
1.5592e-01,0.039375
1.5595e-01,0.0370937
1.5598e-01,0.040375
1.5602e-01,0.0382812
1.5605e-01,0.0401562
1.5608e-01,0.0398125
1.5611e-01,0.038125
1.5614e-01,0.0364375
1.5618e-01,0.0409062
1.5621e-01,0.0408437
1.5624e-01,0.0418437
1.5627e-01,0.0421875
1.5630e-01,0.0433437
1.5634e-01,0.0444375
1.5637e-01,0.0477812
1.5640e-01,0.0424062
1.5643e-01,0.0424687
1.5646e-01,0.0430937
1.5650e-01,0.0445625
1.5653e-01,0.0444687
1.5656e-01,0.0447187
1.5659e-01,0.0425
1.5662e-01,0.0427187
1.5666e-01,0.0461875
1.5669e-01,0.0474062
1.5672e-01,0.04825
1.5675e-01,0.0494687
1.5678e-01,0.0475625
1.5682e-01,0.0490937
1.5685e-01,0.046
1.5688e-01,0.0472187
1.5691e-01,0.0484375
1.5694e-01,0.05
1.5698e-01,0.048375
1.5701e-01,0.0473125
1.5704e-01,0.0492187
1.5707e-01,0.0458125
1.5710e-01,0.046375
1.5714e-01,0.048
1.5717e-01,0.0465
1.5720e-01,0.0456562
1.5723e-01,0.0446562
1.5726e-01,0.0469687
1.5730e-01,0.0452812
1.5733e-01,0.0477187
1.5736e-01,0.0500937
1.5739e-01,0.0510625
1.5742e-01,0.0496562
1.5746e-01,0.0484687
1.5749e-01,0.046375
1.5752e-01,0.046875
1.5755e-01,0.0494687
1.5758e-01,0.0509687
1.5762e-01,0.0522812
1.5765e-01,0.053125
1.5768e-01,0.053625
1.5771e-01,0.0559062
1.5774e-01,0.052
1.5778e-01,0.0524375
1.5781e-01,0.0533125
1.5784e-01,0.0548125
1.5787e-01,0.061
1.5790e-01,0.0601875
1.5794e-01,0.05975
1.5797e-01,0.0551562
1.5800e-01,0.0553125
1.5803e-01,0.0582187
1.5806e-01,0.0606562
1.5810e-01,0.0584687
1.5813e-01,0.0554062
1.5816e-01,0.060125
1.5819e-01,0.057875
1.5822e-01,0.0573437
1.5826e-01,0.0619062
1.5829e-01,0.0612812
1.5832e-01,0.0709375
1.5835e-01,0.0716875
1.5838e-01,0.0715937
1.5842e-01,0.0756875
1.5845e-01,0.079
1.5848e-01,0.0833437
1.5851e-01,0.082875
1.5854e-01,0.0855312
1.5858e-01,0.0904687
1.5861e-01,0.0959687
1.5864e-01,0.0958125
1.5867e-01,0.106812
1.5870e-01,0.109312
1.5874e-01,0.113187
1.5877e-01,0.124344
1.5880e-01,0.132875
1.5883e-01,0.145156
1.5886e-01,0.15925
1.5890e-01,0.158031
1.5893e-01,0.161031
1.5896e-01,0.166625
1.5899e-01,0.183125
1.5902e-01,0.19575
1.5906e-01,0.215281
1.5909e-01,0.222156
1.5912e-01,0.228312
1.5915e-01,0.232687
1.5918e-01,0.251
1.5922e-01,0.266344
1.5925e-01,0.27325
1.5928e-01,0.288344
1.5931e-01,0.290031
1.5934e-01,0.287625
1.5938e-01,0.278812
1.5941e-01,0.261156
1.5944e-01,0.259625
1.5947e-01,0.241125
1.5950e-01,0.220187
1.5954e-01,0.212969
1.5957e-01,0.20925
1.5960e-01,0.201594
1.5963e-01,0.189906
1.5966e-01,0.186094
1.5970e-01,0.190531
1.5973e-01,0.179062
1.5976e-01,0.183406
1.5979e-01,0.186625
1.5982e-01,0.193625
1.5986e-01,0.197562
1.5989e-01,0.202875
1.5992e-01,0.203844
1.5995e-01,0.210687
1.5998e-01,0.221687
1.6002e-01,0.231969
1.6005e-01,0.238937
1.6008e-01,0.24875
1.6011e-01,0.253344
1.6014e-01,0.260719
1.6018e-01,0.270781
1.6021e-01,0.27575
1.6024e-01,0.29425
