Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
1.4808e-01,0.0244219
1.4811e-01,0.0247188
1.4814e-01,0.0242969
1.4818e-01,0.0234063
1.4821e-01,0.023
1.4824e-01,0.0218438
1.4827e-01,0.021125
1.4830e-01,0.0219375
1.4834e-01,0.0217813
1.4837e-01,0.0200938
1.4840e-01,0.0185469
1.4843e-01,0.0186094
1.4846e-01,0.0167969
1.4850e-01,0.0161719
1.4853e-01,0.0148594
1.4856e-01,0.014375
1.4859e-01,0.0130625
1.4862e-01,0.0126875
1.4866e-01,0.0120781
1.4869e-01,0.0108438
1.4872e-01,0.0112813
1.4875e-01,0.0104219
1.4878e-01,0.0100469
1.4882e-01,0.00951564
1.4885e-01,0.00943751
1.4888e-01,0.00898439
1.4891e-01,0.00876564
1.4894e-01,0.00900001
1.4898e-01,0.00862501
1.4901e-01,0.00837501
1.4904e-01,0.00793751
1.4907e-01,0.00870314
1.4910e-01,0.00820314
1.4914e-01,0.00768751
1.4917e-01,0.00759376
1.4920e-01,0.00832814
1.4923e-01,0.00837501
1.4926e-01,0.00821876
1.4930e-01,0.00789064
1.4933e-01,0.00775001
1.4936e-01,0.00837501
1.4939e-01,0.00864064
1.4942e-01,0.00767189
1.4946e-01,0.00731251
1.4949e-01,0.00828126
1.4952e-01,0.00862501
1.4955e-01,0.00804689
1.4958e-01,0.00832814
1.4962e-01,0.00840626
1.4965e-01,0.00785939
1.4968e-01,0.00818751
1.4971e-01,0.00776564
1.4974e-01,0.00792189
1.4978e-01,0.00782814
1.4981e-01,0.00779689
1.4984e-01,0.00767189
1.4987e-01,0.00695314
1.4990e-01,0.00704689
1.4994e-01,0.00793751
1.4997e-01,0.00839064
1.5000e-01,0.00768751
1.5003e-01,0.00778126
1.5006e-01,0.00759376
1.5010e-01,0.00809376
1.5013e-01,0.00778126
1.5016e-01,0.00723439
1.5019e-01,0.00700001
1.5022e-01,0.00698439
1.5026e-01,0.00712501
1.5029e-01,0.00704689
1.5032e-01,0.00760939
1.5035e-01,0.00817189
1.5038e-01,0.00817189
1.5042e-01,0.00793751
1.5045e-01,0.00812501
1.5048e-01,0.00740626
1.5051e-01,0.00771876
1.5054e-01,0.00790626
1.5058e-01,0.00809376
1.5061e-01,0.00789064
1.5064e-01,0.00785939
1.5067e-01,0.00789064
1.5070e-01,0.00810939
1.5074e-01,0.00792189
1.5077e-01,0.00773439
1.5080e-01,0.00784376
1.5083e-01,0.00731251
1.5086e-01,0.00695314
1.5090e-01,0.00715626
1.5093e-01,0.00775001
1.5096e-01,0.00793751
1.5099e-01,0.00775001
1.5102e-01,0.00725001
1.5106e-01,0.00775001
1.5109e-01,0.00782814
1.5112e-01,0.00784376
1.5115e-01,0.00828126
1.5118e-01,0.00714064
1.5122e-01,0.00676564
1.5125e-01,0.00667189
1.5128e-01,0.00720314
1.5131e-01,0.00714064
1.5134e-01,0.00743751
1.5138e-01,0.00715626
1.5141e-01,0.00756251
1.5144e-01,0.00770314
1.5147e-01,0.00792189
1.5150e-01,0.00770314
1.5154e-01,0.00759376
1.5157e-01,0.00804689
1.5160e-01,0.00748439
1.5163e-01,0.00723439
1.5166e-01,0.00751564
1.5170e-01,0.00756251
1.5173e-01,0.00723439
1.5176e-01,0.00726564
1.5179e-01,0.00782814
1.5182e-01,0.00765626
1.5186e-01,0.00800001
1.5189e-01,0.00732814
1.5192e-01,0.00737501
1.5195e-01,0.00759376
1.5198e-01,0.00767189
1.5202e-01,0.00729689
1.5205e-01,0.00710939
1.5208e-01,0.00685939
1.5211e-01,0.00670314
1.5214e-01,0.00687501
1.5218e-01,0.00670314
1.5221e-01,0.00701564
1.5224e-01,0.00710939
1.5227e-01,0.00751564
1.5230e-01,0.00762501
1.5234e-01,0.00718751
1.5237e-01,0.00751564
1.5240e-01,0.00737501
1.5243e-01,0.00726564
1.5246e-01,0.00765626
1.5250e-01,0.00760939
1.5253e-01,0.00700001
1.5256e-01,0.00740626
1.5259e-01,0.00784376
1.5262e-01,0.00740626
1.5266e-01,0.00734376
1.5269e-01,0.00690626
1.5272e-01,0.00710939
1.5275e-01,0.00726564
1.5278e-01,0.00701564
1.5282e-01,0.00704689
1.5285e-01,0.00753126
1.5288e-01,0.00734376
1.5291e-01,0.00651564
1.5294e-01,0.00665626
1.5298e-01,0.00692189
1.5301e-01,0.00745314
1.5304e-01,0.00782814
1.5307e-01,0.00801564
1.5310e-01,0.00773439
1.5314e-01,0.00768751
1.5317e-01,0.00751564
1.5320e-01,0.00751564
1.5323e-01,0.00762501
1.5326e-01,0.00756251
1.5330e-01,0.00690626
1.5333e-01,0.00739064
1.5336e-01,0.00740626
1.5339e-01,0.00685939
1.5342e-01,0.00732814
1.5346e-01,0.00715626
1.5349e-01,0.00795314
1.5352e-01,0.00720314
1.5355e-01,0.00732814
1.5358e-01,0.00762501
1.5362e-01,0.00770314
1.5365e-01,0.00718751
1.5368e-01,0.00762501
1.5371e-01,0.00728126
1.5374e-01,0.00821876
1.5378e-01,0.00739064
1.5381e-01,0.00735939
1.5384e-01,0.00717189
1.5387e-01,0.00678126
1.5390e-01,0.00698439
1.5394e-01,0.00778126
1.5397e-01,0.00800001
1.5400e-01,0.00756251
1.5403e-01,0.00764064
1.5406e-01,0.00726564
1.5410e-01,0.00726564
1.5413e-01,0.00735939
1.5416e-01,0.00756251
1.5419e-01,0.00768751
1.5422e-01,0.00835939
1.5426e-01,0.00870314
1.5429e-01,0.00831251
1.5432e-01,0.00789064
1.5435e-01,0.00823439
1.5438e-01,0.00850001
1.5442e-01,0.00879689
1.5445e-01,0.00795314
1.5448e-01,0.00782814
1.5451e-01,0.00768751
1.5454e-01,0.00806251
1.5458e-01,0.00764064
1.5461e-01,0.00785939
1.5464e-01,0.00732814
1.5467e-01,0.00851564
1.5470e-01,0.00887501
1.5474e-01,0.00829689
1.5477e-01,0.00767189
1.5480e-01,0.00762501
1.5483e-01,0.00707814
1.5486e-01,0.00671876
1.5490e-01,0.00765626
1.5493e-01,0.00781251
1.5496e-01,0.00856251
1.5499e-01,0.00800001
1.5502e-01,0.00789064
1.5506e-01,0.00790626
1.5509e-01,0.00835939
1.5512e-01,0.00831251
1.5515e-01,0.00870314
1.5518e-01,0.00831251
1.5522e-01,0.00840626
1.5525e-01,0.00818751
1.5528e-01,0.00825001
1.5531e-01,0.00750001
1.5534e-01,0.00773439
1.5538e-01,0.00809376
1.5541e-01,0.00792189
1.5544e-01,0.00839064
1.5547e-01,0.00829689
1.5550e-01,0.00815626
1.5554e-01,0.00773439
1.5557e-01,0.00800001
1.5560e-01,0.00773439
1.5563e-01,0.00740626
1.5566e-01,0.00737501
1.5570e-01,0.00729689
1.5573e-01,0.00739064
1.5576e-01,0.00850001
1.5579e-01,0.00903126
1.5582e-01,0.00850001
1.5586e-01,0.00878126
1.5589e-01,0.00806251
1.5592e-01,0.00859376
1.5595e-01,0.00853126
1.5598e-01,0.00851564
1.5602e-01,0.00860939
1.5605e-01,0.00851564
1.5608e-01,0.00882814
1.5611e-01,0.00907814
1.5614e-01,0.00884376
1.5618e-01,0.00850001
1.5621e-01,0.00896876
1.5624e-01,0.00864064
1.5627e-01,0.00898439
1.5630e-01,0.00906251
1.5634e-01,0.00892189
1.5637e-01,0.00862501
1.5640e-01,0.00817189
1.5643e-01,0.00843751
1.5646e-01,0.00893751
1.5650e-01,0.00951564
1.5653e-01,0.00898439
1.5656e-01,0.00995314
1.5659e-01,0.010125
1.5662e-01,0.0107188
